indicator_id,location_id,report_month,avg_price,median_price,yoy_growth,mom_growth,demand_index,inventory_count,avg_days_listed,investment_score
639,10,2021-04-01,22627742.21,22842576.96,103.77,-38.39,81.9,3,59,95.02
640,10,2021-05-01,26209841.3,26209841.3,6.26,15.83,66.7,2,79,30.44
641,10,2021-06-01,17988002.37,17988002.37,140.37,-31.37,73.9,2,20,113.78
642,10,2021-07-01,24491048.83,13766853.87,47.38,36.15,88.0,5,43,63.63
643,10,2021-09-01,10503793.76,10503793.76,-90.66,-57.11,57.7,2,65,-31.32
644,10,2021-10-01,31730604.46,26630077.67,-7.18,202.09,71.3,4,42,24.21
645,10,2021-11-01,3223869.0,3223869.0,-78.11,-89.84,67.7,1,86,-19.79
646,10,2021-12-01,19655361.28,12863813.36,-34.66,509.68,70.2,4,42,7.28
647,10,2022-01-01,3679447.22,3679447.22,-59.35,-81.28,49.9,1,66,-15.65
648,10,2022-03-01,49482529.2,49482529.2,356.61,1244.84,61.3,1,52,238.49
649,10,2022-05-01,20564539.8,20564539.8,96.0,-58.44,61.0,1,77,82.0
650,10,2022-06-01,16511721.33,16908728.76,-55.05,-19.71,63.1,3,32,-7.79
651,10,2022-07-01,7138086.64,7138086.64,-68.45,-56.77,59.4,1,36,-17.31
652,10,2022-08-01,35485036.98,39993474.45,35.39,397.12,51.3,3,53,41.75
653,10,2022-10-01,17632771.85,17632771.85,-1.97,-50.31,46.6,2,61,17.46
654,10,2022-11-01,16533921.12,16533921.12,-32.49,-6.23,58.6,2,56,3.95
655,10,2022-12-01,24688790.56,24688790.56,135.05,49.32,53.5,2,80,102.43
656,10,2023-01-01,24818237.85,24818237.85,-21.78,0.52,57.6,2,27,9.97
657,10,2023-02-01,54165606.45,54165606.45,1580.14,118.25,76.6,2,77,978.72
658,10,2023-03-01,33138870.72,23800799.48,68.6,-38.82,56.3,3,19,63.68
659,10,2023-04-01,62462413.1,62462413.1,1597.6,88.49,47.8,2,82,977.68
660,10,2023-05-01,23071120.24,23071120.24,-53.38,-63.06,48.8,1,43,-12.51
661,10,2023-06-01,21171892.74,21171892.74,2.95,-8.23,73.9,1,45,31.33
662,10,2023-07-01,7588714.9,7588714.9,-54.04,-64.16,56.6,1,59,-9.78
663,10,2023-08-01,11129229.16,9933265.75,55.91,46.65,63.9,3,23,59.11
664,10,2023-11-01,28054493.8,24272632.76,-20.94,152.08,68.4,3,52,14.8
665,10,2023-12-01,14944013.3,17665933.26,-15.25,-46.73,62.1,4,38,15.69
666,10,2024-01-01,24083927.82,24083927.82,45.66,61.16,44.8,2,48,45.32
667,10,2024-02-01,25457315.55,25457315.55,3.11,5.7,53.6,1,49,23.31
668,10,2024-03-01,32072461.96,32072461.96,29.23,25.99,64.5,2,67,43.34
669,10,2024-06-01,41598477.2,41598477.2,-23.2,29.7,68.5,2,66,13.48
670,11,2018-01-01,18781978.02,18781978.02,,,65.9,2,46,26.36
671,11,2018-02-01,31639296.6,31639296.6,,68.46,49.6,2,19,19.84
672,11,2018-03-01,11963055.88,11963055.88,,-62.19,44.6,1,20,17.84
673,11,2018-04-01,11893810.6,11893810.6,,-0.58,51.2,1,19,20.48
674,11,2018-05-01,21168922.24,21168922.24,,77.98,52.8,2,48,21.12
675,11,2018-06-01,29212111.76,15356994.6,,38.0,69.2,4,60,27.68
676,11,2018-07-01,14332921.01,14332921.01,,-50.94,41.8,2,42,16.72
677,11,2018-08-01,45814179.08,45814179.08,,219.64,53.4,2,90,21.36
678,11,2018-09-01,6131069.8,6131069.8,,-86.62,65.8,1,85,26.32
679,11,2018-10-01,32398636.46,32398636.46,,428.43,59.8,2,17,23.92
680,11,2018-11-01,42094215.9,42094215.9,,29.93,56.2,1,49,22.48
681,11,2018-12-01,35207950.35,35207950.35,,-16.36,67.4,1,85,26.96
682,11,2019-02-01,14795895.84,14795895.84,-21.22,-57.98,59.2,2,84,10.95
683,11,2019-03-01,14174231.35,14342939.33,-55.2,-4.2,71.5,3,68,-4.52
684,11,2019-04-01,41872040.4,41872040.4,250.01,195.41,60.6,1,78,174.25
685,11,2019-05-01,26072979.6,26072979.6,119.21,-37.73,74.0,2,36,101.13
686,11,2019-06-01,8535966.4,8535966.4,-59.68,-67.26,46.0,2,55,-17.41
687,11,2019-08-01,12181004.22,12181004.22,-58.3,42.7,65.6,1,28,-8.74
688,11,2019-09-01,19931503.38,19931503.38,39.06,63.63,41.2,1,53,39.92
689,11,2019-10-01,37384176.64,37384176.64,-18.4,87.56,53.8,2,16,10.48
690,11,2019-11-01,4409846.18,4409846.18,-28.07,-88.2,51.5,1,88,3.76
691,11,2019-12-01,13019353.67,9718418.6,-59.82,195.23,70.7,3,63,-7.61
692,11,2020-01-01,38879064.13,38879064.13,-7.64,198.63,66.7,2,29,22.1
693,11,2020-02-01,7810992.56,7810992.56,-77.81,-79.91,70.5,1,71,-18.49
694,11,2020-03-01,43961744.74,43961744.74,197.12,462.82,69.2,2,21,145.95
695,11,2020-04-01,7475857.72,7475857.72,-47.26,-82.99,57.5,2,87,-5.36
696,11,2020-05-01,63013733.91,72548115.64,50.49,742.9,76.7,3,89,60.97
697,11,2020-06-01,49774030.09,49774030.09,90.9,-21.01,51.3,2,79,75.06
698,11,2020-07-01,62475553.54,72988268.78,631.91,25.52,65.0,3,72,405.15
699,11,2020-08-01,28157644.05,28157644.05,131.16,-54.93,55.3,1,41,100.82
700,11,2020-09-01,35920671.3,35920671.3,80.22,27.57,61.5,2,24,72.73
701,11,2020-10-01,6197033.6,6197033.6,-83.42,-82.75,65.5,1,78,-23.85
702,11,2020-11-01,20190514.54,20190514.54,357.85,225.81,79.1,1,16,246.35
703,11,2020-12-01,60851827.4,60851827.4,367.4,201.39,68.6,1,90,247.88
704,11,2021-01-01,38820585.73,38820585.73,-0.15,-36.2,58.1,2,79,23.15
705,11,2021-02-01,6367267.84,6367267.84,-18.48,-83.6,57.2,2,29,11.79
706,11,2021-03-01,22959107.87,22384677.28,-47.77,260.58,64.4,4,65,-2.9
707,11,2021-04-01,5729924.4,5729924.4,-23.35,-75.04,42.5,1,67,2.99
708,11,2021-05-01,99714334.86,99714334.86,58.24,1640.24,79.1,1,83,66.58
709,11,2021-06-01,24962974.33,24962974.33,-49.85,-74.97,67.3,2,86,-2.99
710,11,2021-07-01,12318411.7,12318411.7,-80.28,-50.65,54.5,2,28,-26.37
711,11,2021-08-01,23491303.44,15806034.18,-16.57,90.7,78.1,3,43,21.3
712,11,2021-09-01,26070563.01,26070563.01,-27.42,10.98,66.6,2,17,10.19
713,11,2021-11-01,4438874.7,4438874.7,-28.37,-82.97,68.8,1,44,10.5
714,11,2021-12-01,15346482.18,16952014.3,-23.99,245.73,70.8,4,84,13.93
715,11,2022-01-01,12782614.09,12782614.09,-78.99,-16.71,63.0,2,52,-22.19
716,11,2022-02-01,31100488.08,31100488.08,-19.89,143.3,47.7,2,63,7.15
717,11,2022-04-01,28831004.88,6645746.03,352.8,-7.3,60.7,3,28,235.96
718,11,2022-05-01,42871618.53,42871618.53,86.73,48.7,39.7,2,38,67.92
719,11,2022-06-01,6296427.8,6296427.8,9.89,-85.31,49.2,1,85,25.61
720,11,2022-07-01,73289994.53,80314541.06,-26.5,1063.99,73.2,4,27,13.38
721,11,2022-08-01,11759054.71,14096797.68,-52.89,-83.96,90.8,5,61,4.59
722,11,2022-09-01,15599652.99,10115104.96,26.64,32.66,74.0,4,21,45.58
723,11,2022-10-01,42280327.35,16772874.12,79.98,171.03,46.9,3,27,66.75
724,11,2022-11-01,49032051.24,49032051.24,88.07,15.97,68.9,2,63,80.4
725,11,2022-12-01,13700331.03,13676439.88,208.64,-72.06,54.7,3,47,147.06
726,11,2023-01-01,38892891.51,38892891.51,153.43,183.88,48.3,1,56,111.38
727,11,2023-02-01,27367203.1,12260312.4,114.1,-29.63,52.8,3,48,89.58
728,11,2023-03-01,103322653.14,103322653.14,232.22,277.54,58.9,1,67,162.89
729,11,2023-04-01,10531235.09,10531235.09,-63.47,-89.81,68.9,2,64,-10.52
730,11,2023-06-01,17101992.44,19968453.82,-60.11,62.39,85.4,5,34,-1.91
731,11,2023-07-01,28847151.77,12619560.24,358.15,68.68,86.9,5,62,249.65
732,11,2023-09-01,11934381.4,11934381.4,-83.72,-58.63,55.9,2,71,-27.87
733,11,2023-10-01,9773317.52,9773317.52,-16.89,-18.11,49.7,1,44,9.75
734,11,2023-11-01,34892369.66,11098978.36,123.67,257.02,81.0,3,29,106.6
735,11,2023-12-01,76149942.52,76149942.52,80.11,118.24,62.5,1,34,73.07
736,11,2024-01-01,4902535.85,4902535.85,-90.0,-93.56,65.4,2,59,-27.84
737,11,2024-02-01,23444464.86,23444464.86,71.12,378.21,45.0,1,43,60.67
738,11,2024-03-01,5282558.11,5282558.11,-86.42,-77.47,46.8,1,68,-33.13
739,11,2024-04-01,15922452.0,15922452.0,-41.82,201.42,62.5,1,28,-0.09
740,11,2024-05-01,25592677.41,25592677.41,-75.23,60.73,65.1,2,31,-19.1
741,11,2024-06-01,38202894.47,27138480.56,262.76,49.27,66.9,4,71,184.42
742,12,2018-01-01,8792772.17,8792772.17,,,55.8,2,66,22.32
743,12,2018-02-01,29963193.58,29963193.58,,240.77,61.0,2,90,24.4
744,12,2018-03-01,20592364.98,20592364.98,,-31.27,41.3,1,79,16.52
745,12,2018-04-01,22714680.12,17307553.56,,10.31,49.5,3,72,19.8
746,12,2018-05-01,21004054.89,11230073.4,,-7.53,78.0,3,65,31.2
747,12,2018-06-01,3699448.7,3699448.7,,-82.39,47.1,1,37,18.84
748,12,2018-07-01,16329172.32,16329172.32,,341.39,53.7,1,35,21.48
749,12,2018-08-01,8257179.65,6291229.44,,-49.43,61.7,3,89,24.68
750,12,2018-09-01,35325808.35,35325808.35,,327.82,48.5,2,60,19.4
751,12,2018-10-01,26632644.55,28362715.8,,-24.61,66.3,3,78,26.52
752,12,2018-11-01,5597757.55,5597757.55,,-78.98,64.3,2,89,25.72
753,12,2019-01-01,33627409.86,33627409.86,,500.73,62.8,2,54,25.12
754,12,2019-02-01,9646761.04,8035730.01,9.71,-71.31,82.0,3,77,38.63
755,12,2019-03-01,32980986.96,15558714.54,10.07,241.89,62.4,5,50,31.0
756,12,2019-04-01,14296837.73,15854462.3,-30.57,-56.65,63.3,3,61,6.98
757,12,2019-05-01,10340023.65,10340023.65,-54.48,-27.68,41.1,1,19,-16.25
758,12,2019-06-01,7268627.52,7268627.52,-65.39,-29.7,51.0,1,86,-18.83
759,12,2019-07-01,22080068.52,16410984.98,496.85,203.77,61.1,4,22,322.55
760,12,2019-08-01,11086323.84,11086323.84,-32.11,-49.79,69.9,1,87,8.69
761,12,2019-09-01,44000629.4,44000629.4,432.88,296.89,48.9,1,79,279.29
762,12,2019-10-01,41882794.32,44893809.87,18.56,-4.81,56.9,3,72,33.9
763,12,2019-11-01,20264293.34,7341177.6,-23.91,-51.62,66.3,3,30,12.17
764,12,2020-01-01,24854224.11,16825995.53,344.0,22.65,71.2,5,74,234.88
765,12,2020-02-01,29803568.84,23583107.52,-11.37,19.91,69.1,3,44,20.82
766,12,2020-03-01,24468186.93,24468186.93,153.64,-17.9,59.2,2,43,115.86
767,12,2020-05-01,4536225.6,4536225.6,-86.25,-81.46,55.9,1,26,-29.39
768,12,2020-06-01,16322474.15,11164536.07,14.17,259.83,81.4,5,58,41.06
769,12,2020-07-01,28626279.35,14555216.88,176.85,75.38,57.1,3,78,128.95
770,12,2020-08-01,32739033.27,23483230.46,350.42,14.37,85.0,6,27,244.25
771,12,2020-09-01,37296328.68,19735894.08,68.91,13.92,70.9,3,69,69.71
772,12,2020-10-01,8174498.47,8174498.47,-26.27,-78.08,59.0,2,19,7.84
773,12,2020-12-01,16588309.92,16588309.92,-62.3,102.93,63.9,1,50,-11.82
774,12,2021-01-01,14130948.82,14130948.82,-66.26,-14.81,65.6,2,37,-13.52
775,12,2021-02-01,16527650.28,16527650.28,-18.44,16.96,52.0,2,63,9.74
776,12,2021-03-01,45775637.47,45775637.47,84.18,176.96,35.9,2,25,64.87
777,12,2021-04-01,36448708.73,27288217.0,22.3,-20.38,66.6,3,48,40.02
778,12,2021-05-01,12166741.45,12166741.45,-50.28,-66.62,65.4,2,47,-4.01
779,12,2021-06-01,4778641.17,4778641.17,5.34,-60.72,54.4,1,72,24.96
780,12,2021-07-01,14636309.34,14636309.34,-10.33,206.29,61.1,1,26,18.24
781,12,2021-08-01,24050924.78,12320779.6,-15.98,64.32,82.9,6,68,23.57
782,12,2021-09-01,10679843.15,13097565.9,-67.38,-55.59,55.5,3,57,-18.23
783,12,2021-11-01,42959833.82,20757185.0,15.19,302.25,50.4,3,19,29.27
784,12,2021-12-01,16328912.92,16519574.76,99.75,-61.99,61.2,4,48,84.33
785,12,2022-01-01,27750782.3,25792621.1,67.29,69.95,72.6,4,48,69.41
786,12,2022-02-01,15277782.99,15427688.64,8.12,-44.95,74.8,3,28,34.79
787,12,2022-03-01,10470064.82,5849443.2,-36.65,-31.47,59.9,3,62,1.97
788,12,2022-04-01,11680532.32,11680532.32,-74.48,11.56,47.4,2,38,-25.73
789,12,2022-05-01,17059343.82,15161287.18,-53.2,46.05,45.1,3,70,-13.88
790,12,2022-06-01,17509597.97,20738499.96,43.91,2.64,79.2,3,48,58.03
791,12,2022-07-01,32945139.67,13897588.3,589.42,88.15,63.6,4,51,379.09
792,12,2022-08-01,27454656.22,27454656.22,87.58,-16.67,75.2,2,59,82.63
793,12,2022-10-01,8055948.03,9331858.32,-66.5,-70.66,83.4,3,79,-6.54
794,12,2022-11-01,18519877.82,18519877.82,73.41,129.89,67.1,2,33,70.89
795,12,2022-12-01,14421968.29,14421968.29,-66.43,-22.13,52.2,2,68,-18.98
796,12,2023-01-01,15925261.66,15925261.66,-2.47,10.42,44.8,1,51,16.44
797,12,2023-02-01,37765939.93,19276469.3,36.09,137.14,60.5,4,62,45.85
798,12,2023-03-01,24014749.72,13356522.36,57.19,-36.41,71.5,3,47,62.91
799,12,2023-04-01,15973760.67,11068916.69,52.57,-33.48,86.6,8,26,66.18
800,12,2023-05-01,29479290.04,23714529.99,152.38,84.55,88.3,4,88,126.75
801,12,2023-06-01,15051663.9,15051663.9,-11.77,-48.94,53.9,1,29,14.5
802,12,2023-08-01,66816081.6,66816081.6,281.6,343.91,69.8,2,43,196.88
803,12,2023-09-01,48363395.64,48363395.64,46.8,-27.62,57.9,2,74,51.24
804,12,2023-10-01,17264825.37,17264825.37,-37.12,-64.3,71.3,1,86,6.25
805,12,2023-11-01,14786788.12,14195514.08,83.55,-14.35,71.4,6,20,78.69
806,12,2023-12-01,34484036.44,34484036.44,86.2,133.21,62.4,2,47,76.68
807,12,2024-01-01,29175928.89,15152189.92,102.3,-15.39,65.6,3,79,87.62
808,12,2024-02-01,63141469.75,63141469.75,296.49,116.42,72.0,1,77,206.69
809,12,2024-03-01,4405199.32,4405199.32,-88.34,-93.02,49.3,1,69,-33.28
810,12,2024-04-01,8750147.76,8750147.76,-63.56,98.63,62.2,1,32,-13.26
811,12,2024-05-01,34767475.36,30598166.4,117.65,297.34,91.6,6,17,107.23
812,12,2024-06-01,56569215.95,34249216.4,91.89,62.71,64.1,5,39,80.77
813,13,2018-01-01,9216368.47,9216368.47,,,64.1,2,85,25.64
814,13,2018-02-01,14290578.82,11936305.3,,55.06,56.9,5,39,22.76
815,13,2018-03-01,7134491.0,7134491.0,,-50.08,66.8,2,71,26.72
816,13,2018-04-01,8253011.37,8253011.37,,15.68,57.8,2,46,23.12
817,13,2018-05-01,32872343.54,20165236.16,,298.31,81.4,4,65,32.56
818,13,2018-06-01,6059852.22,6767416.5,,-81.57,73.7,3,56,29.48
819,13,2018-07-01,30891509.99,30891509.99,,409.77,44.3,1,36,17.72
820,13,2018-08-01,35466810.84,32940132.66,,14.81,82.4,3,54,32.96
821,13,2018-09-01,12992332.84,15169743.66,,-63.37,66.3,4,37,26.52
822,13,2018-10-01,38291322.72,38291322.72,,194.72,47.4,2,75,18.96
823,13,2018-11-01,6490633.32,6490633.32,,-83.05,45.0,1,68,18.0
824,13,2018-12-01,26439785.79,14287966.14,,307.35,80.5,5,15,32.2
825,13,2019-01-01,13030583.54,10275005.76,41.39,-50.72,85.1,3,77,58.87
826,13,2019-02-01,9520401.11,9520401.11,-33.38,-26.94,51.0,1,51,0.37
827,13,2019-03-01,28768259.28,29817939.24,303.23,202.17,70.8,3,30,210.26
828,13,2019-04-01,33598728.85,30120182.1,307.11,16.79,73.1,3,54,213.51
829,13,2019-05-01,26773406.46,15997997.34,-18.55,-20.31,73.9,3,70,18.43
830,13,2019-07-01,42119326.08,57070875.51,595.06,57.32,56.3,3,48,379.56
831,13,2019-08-01,5102711.82,5102711.82,-83.48,-87.89,71.7,1,49,-21.41
832,13,2019-09-01,31443553.17,35539055.3,-11.34,516.21,77.8,4,15,24.32
833,13,2019-10-01,22050107.85,18447747.34,69.72,-29.87,72.9,5,36,70.99
834,13,2019-11-01,11759871.17,12410069.42,-69.29,-46.67,53.8,3,70,-20.05
835,13,2019-12-01,8829248.67,8829248.67,36.03,-24.92,38.9,1,30,37.18
836,13,2020-01-01,2726149.28,2726149.28,-89.69,-69.12,53.3,1,39,-32.49
837,13,2020-02-01,11194757.12,11194757.12,-14.09,310.64,70.5,2,60,19.75
838,13,2020-03-01,22766278.62,22766278.62,139.13,103.37,41.8,1,39,100.2
839,13,2020-04-01,50411352.84,50411352.84,75.23,121.43,57.8,2,51,68.26
840,13,2020-05-01,22661306.99,9624899.82,-32.55,-55.05,58.1,3,34,3.71
841,13,2020-06-01,42772215.93,49776340.4,59.76,88.75,50.2,3,56,55.94
842,13,2020-07-01,33350291.87,13929932.0,-20.82,-22.03,65.7,3,60,13.79
843,13,2020-08-01,39185748.53,39185748.53,667.94,17.5,71.2,2,58,429.24
844,13,2020-09-01,20670561.33,23797854.36,-34.26,-47.25,65.8,3,64,5.76
845,13,2020-10-01,19906017.58,12653772.64,-9.72,-3.7,69.9,6,26,22.13
846,13,2020-11-01,29338613.99,17928585.05,149.48,47.39,92.4,6,86,126.65
847,13,2020-12-01,28331471.62,15676112.76,220.88,-3.43,52.8,3,40,153.65
848,13,2021-01-01,8632746.12,7921970.19,216.66,-69.53,74.8,4,33,159.92
849,13,2021-02-01,25429051.11,15786562.36,127.15,194.57,56.3,3,70,98.81
850,13,2021-03-01,15040145.27,15040145.27,-33.94,-40.85,56.8,1,34,2.36
851,13,2021-04-01,18773363.04,9879056.04,-62.76,24.82,87.9,4,26,-2.5
852,13,2021-06-01,48620050.93,44095967.4,114.55,158.98,51.1,3,41,89.17
853,13,2021-07-01,29120295.83,10112804.34,-31.92,-40.11,60.2,4,83,4.93
854,13,2021-08-01,10646881.58,10646881.58,-68.08,-63.44,56.6,2,47,-18.21
855,13,2021-09-01,5293791.32,5293791.32,-86.49,-50.28,56.5,2,30,-29.29
856,13,2021-11-01,50513941.05,50513941.05,144.38,854.21,53.1,2,61,107.87
857,13,2021-12-01,6602928.0,6602928.0,-66.83,-86.93,58.1,1,59,-16.86
858,13,2022-02-01,8954899.94,8954899.94,-69.48,35.62,61.1,1,24,-17.25
859,13,2022-03-01,50028409.08,50028409.08,76.58,458.67,61.1,1,16,70.39
860,13,2022-04-01,24657617.59,24657617.59,185.63,-50.71,63.9,1,88,136.94
861,13,2022-05-01,16623151.14,17868621.06,-34.63,-32.58,64.0,3,60,4.82
862,13,2022-06-01,25016421.68,21228842.77,66.33,50.49,93.6,6,49,77.24
863,13,2022-07-01,7879562.06,7879562.06,-58.03,-68.5,61.0,2,31,-10.42
864,13,2022-08-01,8087087.04,8087087.04,-83.37,2.63,38.2,1,61,-34.74
865,13,2022-09-01,20388741.71,9551877.72,-29.98,152.11,60.9,3,33,6.37
866,13,2022-11-01,30961326.36,21691725.44,190.8,51.86,71.7,5,76,143.16
867,13,2022-12-01,52776507.56,24576300.83,896.95,70.46,61.7,5,58,562.85
868,13,2023-01-01,71021443.09,71021443.09,40.6,34.57,67.7,2,15,51.44
869,13,2023-02-01,77748828.9,77748828.9,1077.49,9.47,54.0,1,62,668.09
870,13,2023-03-01,9553771.76,11133842.07,6.69,-87.71,42.4,3,66,20.97
871,13,2023-05-01,32492301.22,15876636.02,-35.05,240.1,53.2,5,84,0.25
872,13,2023-06-01,21340294.23,24349352.27,-13.45,-34.32,46.6,3,79,10.57
873,13,2023-07-01,23193020.42,12531911.52,39.52,8.68,65.3,3,22,49.83
874,13,2023-08-01,26853324.12,27333544.5,7.34,15.78,76.3,4,80,34.92
875,13,2023-09-01,39123196.47,39123196.47,396.51,45.69,62.9,2,50,263.07
876,13,2023-10-01,24387862.82,24176001.9,201.57,-37.66,76.6,5,82,151.58
877,13,2023-11-01,15671767.44,9781250.1,-23.14,-35.74,59.2,4,37,9.8
878,13,2023-12-01,106840156.02,106840156.02,245.08,581.74,38.6,1,16,162.49
879,13,2024-01-01,22461455.77,18392681.34,-57.44,-78.98,83.9,3,71,-0.9
880,13,2024-02-01,13192160.79,14287348.3,-81.43,-41.27,65.3,3,35,-22.74
881,13,2024-03-01,23647841.98,23647841.98,-69.58,79.26,61.0,2,75,-17.35
882,13,2024-04-01,18838591.41,15452730.26,97.18,-20.34,88.2,6,24,93.59
883,13,2024-05-01,13105643.42,9789414.25,-59.67,-30.43,68.2,3,34,-8.52
884,13,2024-06-01,29543557.58,8913801.6,38.44,125.43,76.6,5,65,53.7
885,14,2018-02-01,5225395.24,5225395.24,,,66.2,2,39,26.48
886,14,2018-03-01,23511646.52,20739554.67,,349.95,72.5,3,41,29.0
887,14,2018-04-01,10500910.2,10500910.2,,-55.34,61.0,1,54,24.4
888,14,2018-05-01,10910670.84,10910670.84,,3.9,47.2,2,19,18.88
889,14,2018-06-01,38562781.92,38562781.92,,253.44,60.2,1,38,24.08
890,14,2018-07-01,10565020.63,11085462.0,,-72.6,69.1,3,42,27.64
891,14,2018-08-01,7384268.09,7723984.88,,-30.11,70.4,3,77,28.16
892,14,2018-09-01,5005816.6,5156747.83,,-32.21,57.4,3,82,22.96
893,14,2018-10-01,14324140.08,14324140.08,,186.15,51.2,2,28,20.48
894,14,2018-11-01,48886618.84,47596267.29,,241.29,61.8,5,46,24.72
895,14,2018-12-01,19281003.97,13054802.76,,-60.56,66.3,3,34,26.52
896,14,2019-01-01,3680162.94,3680162.94,,-80.91,50.5,1,67,20.2
897,14,2019-03-01,16996888.71,16996888.71,225.27,361.85,56.9,1,75,157.92
898,14,2019-04-01,65785742.19,65785742.19,179.8,287.05,57.5,1,35,130.88
899,14,2019-05-01,25160585.13,25160585.13,139.6,-61.75,58.8,1,72,107.28
900,14,2019-07-01,12549186.69,12549186.69,15.02,-50.12,56.3,1,46,31.53
901,14,2019-08-01,30403974.33,12322903.52,-21.16,142.28,72.3,5,46,16.22
902,14,2019-09-01,34777886.44,34777886.44,229.18,14.39,55.4,2,34,159.67
903,14,2019-10-01,32197573.5,21329066.9,336.03,-7.42,68.7,3,67,229.1
904,14,2020-01-01,5616175.59,5616175.59,12.19,-82.56,58.4,2,31,30.67
905,14,2020-02-01,23748143.37,13701844.26,65.79,322.85,58.1,4,72,62.71
906,14,2020-03-01,10735595.26,10735595.26,-78.04,-54.79,81.4,2,72,-14.26
907,14,2020-04-01,45643424.58,30360128.26,136.73,325.16,64.8,3,69,107.96
908,14,2020-05-01,3165180.19,3165180.19,-13.99,-93.07,42.4,1,71,8.57
909,14,2020-06-01,30174785.2,30174785.2,77.53,853.34,42.2,1,52,63.4
910,14,2020-08-01,21933241.85,21933241.85,-66.66,-27.31,42.4,1,70,-23.04
911,14,2020-09-01,23575652.51,14983449.1,-6.3,7.49,64.1,5,57,21.86
912,14,2020-10-01,32462322.47,32462322.47,158.68,37.69,69.3,2,79,122.93
913,14,2020-11-01,23066678.25,23066678.25,-24.13,-28.94,66.4,1,80,12.08
914,14,2020-12-01,19483545.46,8003837.34,-43.98,-15.53,83.8,7,30,7.13
915,14,2021-01-01,20598100.26,9194432.0,-36.03,5.72,70.1,3,89,6.42
916,14,2021-02-01,3893570.64,3893570.64,-30.67,-81.1,59.7,1,52,5.48
917,14,2021-03-01,35349297.62,35349297.62,48.85,807.89,56.3,2,64,51.83
918,14,2021-04-01,13752353.19,13656744.08,28.1,-61.1,84.4,4,83,50.62
919,14,2021-05-01,21118328.99,17143910.46,-53.73,53.56,57.7,4,72,-9.16
920,14,2021-06-01,9930421.4,9930421.4,213.74,-52.98,64.6,2,73,154.08
921,14,2021-07-01,82475460.9,82658628.5,173.33,730.53,71.4,3,52,132.56
922,14,2021-08-01,54184619.37,46125378.19,147.04,-34.3,62.7,4,89,113.3
923,14,2021-09-01,18401925.5,18401925.5,-21.95,-66.04,67.1,1,34,13.67
924,14,2021-10-01,8138810.51,8138810.51,-74.93,-55.77,49.8,2,88,-25.04
925,14,2021-11-01,36027566.12,47332111.2,56.19,342.66,66.7,3,52,60.39
926,14,2021-12-01,21228922.77,21228922.77,8.96,-41.08,53.4,1,49,26.74
927,14,2022-01-01,41698615.68,41698615.68,102.44,96.42,42.7,1,39,78.54
928,14,2022-02-01,71695253.88,71695253.88,1741.38,71.94,69.1,2,24,1072.47
929,14,2022-04-01,40890538.24,17520003.5,15.68,-42.97,72.0,4,40,38.21
930,14,2022-05-01,21267384.91,8668468.8,54.65,-47.99,84.4,5,68,66.55
931,14,2022-06-01,23674728.4,21822282.21,12.11,11.32,49.2,3,77,26.95
932,14,2022-07-01,12354369.44,13352921.82,24.41,-47.82,61.8,3,59,39.37
933,14,2022-08-01,9292298.84,9292298.84,-88.73,-24.79,51.2,1,78,-32.76
934,14,2022-09-01,42600190.24,42600190.24,-21.38,358.45,64.0,2,35,12.77
935,14,2022-10-01,12192375.96,12192375.96,-33.74,-71.38,51.3,1,66,0.28
936,14,2022-11-01,32686453.55,12062624.1,301.61,168.09,49.7,3,67,200.85
937,14,2022-12-01,13411188.76,16319681.97,-62.78,-58.97,61.6,3,79,-13.03
938,14,2023-01-01,29425518.97,17257670.41,38.61,119.41,78.1,4,48,54.41
939,14,2023-02-01,55552678.04,55552678.04,33.22,88.79,64.1,2,15,45.57
940,14,2023-03-01,31268248.75,30663032.48,-56.39,-43.71,78.4,4,57,-2.47
941,14,2023-04-01,7376166.6,7376166.6,-81.96,-76.41,39.7,1,44,-33.3
942,14,2023-05-01,28861754.97,11499577.52,35.71,291.28,71.7,6,66,50.11
943,14,2023-06-01,16725700.35,18263365.38,-29.35,-42.05,54.8,3,69,4.31
944,14,2023-07-01,21758180.5,14481058.0,76.12,30.09,63.6,4,71,71.11
945,14,2023-08-01,21807292.76,14786955.64,134.68,0.23,100.0,9,79,120.81
946,14,2023-09-01,18004476.0,18004476.0,-57.74,-17.44,48.9,1,41,-15.08
947,14,2023-10-01,17879784.67,17879784.67,46.65,-0.69,44.9,1,38,45.95
948,14,2024-01-01,27026783.85,27026783.85,-17.32,51.16,49.5,1,19,9.41
949,14,2024-02-01,42327031.38,53590603.68,215.61,56.61,53.7,3,39,150.85
950,14,2024-03-01,19349966.48,14506159.03,-34.24,-54.28,53.5,4,24,0.86
951,14,2024-04-01,31702139.08,19104462.65,-42.93,63.84,81.6,6,65,6.88
952,14,2024-06-01,26377489.71,17791268.35,-15.64,-16.8,85.9,6,30,24.98
953,15,2018-01-01,34915447.17,10005993.62,,,71.3,5,41,28.52
954,15,2018-02-01,5154078.8,5154078.8,,-85.24,65.0,1,28,26.0
955,15,2018-03-01,13064244.2,13481952.75,,153.47,51.0,3,76,20.4
956,15,2018-04-01,20203439.22,20203439.22,,54.65,51.5,2,72,20.6
957,15,2018-05-01,7599316.76,7599316.76,,-62.39,50.0,1,16,20.0
958,15,2018-06-01,8122184.48,8122184.48,,6.88,65.7,1,58,26.28
